,id,rate_unemployment,percent_college,percent_married,median_income,average_act,percent_lunch,state,zip_code,school_type,school_level
5945,470014801130,0.207692307692308,0.322372662798195,0.413486005089059,41359.0,16.6,0.711077844311377,TN,38117,Regular School,High
6568,481806001602,0.248507119889757,0.250648228176318,0.389788905252823,18575.0,16.7826617826618,0.980213089802131,TX,78538,Regular School,High
5934,470014801028,0.0428432327166504,0.620659722222222,0.420118343195266,17283.0,18.1,0.602876797998749,TN,38104,Regular School,High
1571,180411000709,0.0278951817413356,0.662128712871287,0.737883283877349,63958.0,20.7094017094017,0.276841171251109,IN,46142,Regular School,High
3010,262967006549,0.0750551876379691,0.617991764333228,0.725878594249201,47230.0,19.8,0.197654941373534,MI,48062,Special Education School,High
1293,173066003190,0.0802775024777007,0.516351118760757,0.670668953687822,46793.0,21.5,0.25,IL,62560,Regular School,High
1794,210024001969,0.1546875,0.356126482213439,0.645714285714286,28450.0,17.7,0.558698727015559,KY,40906,Regular School,Other
5381,420231004664,0.0849673202614379,0.417902813299233,0.758304696449026,46458.0,20.3724053724054,0.301369863013699,PA,16036,Regular School,High
7652,550852000967,0.0251428571428571,0.98694942903752,0.92,39855.0,24.7,0.306633906633907,WI,53726,Regular School,High
655,130228000987,0.0808678500986193,0.956039603960396,0.972052401746725,143611.0,22.2527472527473,0.353468899521531,GA,30328,Regular School,High
7565,550411000443,0.0612403100775194,0.628431741256111,0.634730538922156,46875.0,22.2,0.304744525547445,WI,53534,Regular School,High
7086,484011004554,0.0273184759166068,0.433155080213904,0.849785407725322,43598.0,20.9096459096459,0.155038759689922,TX,77984,Regular School,High
1770,181239001986,0.0692219679633867,0.519339865910263,0.717136150234742,57500.0,20.6727716727717,0.195704057279236,IN,47619,Regular School,High
2970,262694006308,0.0682957393483709,0.66045428072219,0.883243243243243,45663.0,22.1,0.436708860759494,MI,49922,Regular School,High
5031,390471702786,0.0508646998982706,0.428366075706756,0.787650602409639,42905.0,22.0,0.248062015503876,OH,44062,Regular School,High
5575,421230006126,0.0792682926829268,0.409090909090909,0.605769230769231,40972.0,20.8119658119658,0.259398496240602,PA,16134,Regular School,High
6210,470432001738,0.120795107033639,0.269380925822644,0.650393700787402,33521.0,18.4,0.501222493887531,TN,38585,Regular School,Other
7570,550432000464,0.0553872782345305,0.536953242835596,0.692307692307692,58566.0,21.8,0.155893536121673,WI,54011,Regular School,High
963,170940005404,0.0476575121163166,0.558226897069872,0.901639344262295,55116.0,19.2,0.234567901234568,IL,61051,Regular School,High
5949,470014801166,0.147548358074674,0.373317954632834,0.231390652048471,24529.0,13.9,0.917316692667707,TN,38127,Regular School,High
1782,181305002069,0.113604488078541,0.443339960238569,0.627722772277228,34866.0,19.7985347985348,0.459119496855346,IN,47327,Regular School,High
2230,220183001410,0.096797153024911,0.551668460710441,0.4375,39338.0,19.8,0.368872549019608,LA,71446,Regular School,High
6323,480887000277,0.042862203329791,0.54875043998592,0.572900158478605,34826.0,20.3724053724054,0.556818181818182,TX,75751,Regular School,High
1616,180639001117,0.14669163545568,0.301932367149758,0.447368421052632,29482.0,19.8131868131868,0.527340129749768,IN,46953,Regular School,High
4479,370297003245,0.186623516720604,0.558479532163743,0.391134289439374,25679.0,15.7326007326007,0.800573888091822,NC,28205,Regular School,High
6004,470105002028,0.0741361959074136,0.492165640738668,0.810574948665298,48848.0,21.3,0.481818181818182,TN,38059,Regular School,High
536,130105003525,0.183563748079877,0.443190368698269,0.574349442379182,36000.0,18.2967032967033,0.38936170212766,GA,31805,Regular School,High
2263,250005401258,0.180653427290199,0.660237388724036,0.54,13488.0,17.7838827838828,0.737160120845921,MA,2115,Regular School,High
3284,291797000960,0.048352325223283,0.570098430433626,0.685258964143426,55663.0,21.8,0.238636363636364,MO,64465,Regular School,High
640,130213002165,0.0400763358778626,0.899040307101727,0.963490099009901,153480.0,23.4737484737485,0.0823844608171467,GA,30215,Regular School,High
2074,220051001579,0.0613082307506638,0.462878637893486,0.656120331950207,55232.0,18.9,0.3453125,LA,71078,Regular School,High
2960,262604006257,0.166456494325347,0.529720986655884,0.77765843179377,48500.0,19.8,0.240663900414938,MI,49870,Regular School,High
6612,481965009241,0.0696897374701671,0.624424926808867,0.490434782608696,54496.0,17.1245421245421,0.540273556231003,TX,77489,Regular School,High
5953,470014801186,0.148639896373057,0.515818858560794,0.404330312185297,33843.0,14.9,0.805078416728902,TN,38118,Regular School,High
6102,470270000958,0.0674740484429066,0.578772013326987,0.497150997150997,28409.0,23.0,0.240073868882733,TN,37803,Regular School,High
90,120024000296,0.243264659270998,0.507062146892655,0.138728323699422,26636.0,21.9352869352869,0.40273396424816,FL,33950,Regular School,High
2100,220075000550,0.164161849710983,0.375619425173439,0.280733944954128,40435.0,18.9,0.796923076923077,LA,70788,Regular School,High
5551,421116003137,0.065959059893859,0.587950138504155,0.753646677471637,46115.0,21.6910866910867,0.331877729257642,PA,16125,Regular School,High
5166,390491003496,0.029126213592233,0.56816976127321,0.769044740024184,72188.0,20.0,0.349892008639309,OH,43164,Regular School,High
2109,220084000592,0.0521042084168337,0.414190418435415,0.366093366093366,27250.0,17.5,0.666666666666667,LA,70058,Regular School,High
3590,340657000136,0.0961659333752357,0.480901690670006,0.607003891050584,57861.0,22.3992673992674,0.26254295532646,NJ,8037,Regular School,High
5169,390491403506,0.177240026160889,0.450207468879668,0.610404624277457,42258.0,21.0,0.344110854503464,OH,45690,Regular School,High
4245,370018002973,0.327654947444726,0.510609171800137,0.161073825503356,31549.0,17.2954822954823,0.58,NC,28170,Regular School,High
1803,210051000081,0.0842287694974004,0.513793103448276,0.669077757685353,40461.0,19.5,0.350707371556217,KY,41042,Regular School,High
5599,421332006600,0.182053494391717,0.339953271028037,0.456806282722513,22146.0,19.9328449328449,0.392961876832845,PA,15401,Regular School,High
873,170022304221,0.0833907649896623,0.585234093637455,0.657975460122699,50156.0,19.2,0.331210191082803,IL,61914,Regular School,High
2848,261941005611,0.0580693815987934,0.581089954038083,0.5625,35742.0,20.0,0.214521452145215,MI,49801,Regular School,High
363,120150004121,0.08827580173845587,0.5958138542423554,0.6712880016066218,56479.25115609866,19.1514041514042,0.333683841570277,FL,33411,Regular School,High
1416,174125004141,0.108000933053417,0.350703877500617,0.631899350649351,52153.0,17.3,0.58756547483489,IL,60085,Regular School,High
4157,360012105242,0.113351877607789,0.45489338436304,0.111842105263158,37991.0,16.2942612942613,0.746136865342163,NY,11212,Regular School,Other
667,130228003935,0.0613246116107931,0.899364924279433,0.828793774319066,118392.0,24.4505494505495,0.0567375886524823,GA,30022,Regular School,High
4519,370357002646,0.134233220847394,0.473172367538565,0.829694323144105,45236.0,19.2002442002442,0.572254335260116,NC,28457,Regular School,High
2550,260001906583,0.153512575888985,0.556945358788677,0.756756756756757,38728.0,20.7,0.31830985915493,MI,49825,Regular School,Other
1947,210420001056,0.0808988764044944,0.327446651949963,0.58,26890.0,17.4,0.51705565529623,KY,42167,Regular School,High
6733,482364007928,0.0819295558958652,0.412068965517241,0.55352644836272,37040.0,19.6153846153846,0.701204819277108,TX,77023,Regular School,High
1663,180825001414,0.0368055555555556,0.746184989099969,0.798580786026201,76265.0,23.1172161172161,0.0951242829827916,IN,46818,Regular School,High
5677,421773004058,0.0779753761969904,0.380083420229406,0.657068062827225,40887.0,19.8840048840049,0.353383458646617,PA,16950,Regular School,High
5996,470078000285,0.0732155997056659,0.559483344663494,0.503174603174603,48375.0,20.0,0.434426229508197,TN,37355,Regular School,High
4741,390438700850,0.023841961852861,0.674064679771718,0.751608751608752,51926.0,23.0,0.263157894736842,OH,43015,Regular School,High
4012,360009005809,0.101606805293006,0.354499415660304,0.374742621825669,29254.0,15.8547008547009,0.847133757961783,NY,10459,Regular School,High
1484,180102000176,0.076116125884362,0.676395645123929,0.816706730769231,55645.0,21.6495726495726,0.138539042821159,IN,46112,Regular School,High
7131,484263004870,0.0946416144745999,0.452830188679245,0.696594427244582,49500.0,20.9340659340659,0.345945945945946,TX,76577,Regular School,High
1949,210429001068,0.0567375886524823,0.434234234234234,0.649880095923261,31125.0,18.4,0.580536912751678,KY,41472,Regular School,High
2177,220138001118,0.153605015673981,0.292938099389712,0.391478029294274,28000.0,18.8,0.633633633633634,LA,71486,Regular School,High
62,120018000225,0.197635135135135,0.493370551290998,0.560143626570916,45759.0,20.0549450549451,0.4826224328594,FL,33065,Regular School,High
181,120048000714,0.151376146788991,0.38689407540395,0.195652173913043,27548.0,15.3174603174603,0.632790028763183,FL,32209,Regular School,High
7786,551365002879,0.137545126353791,0.378086956521739,0.497788697788698,33631.0,14.5,0.647342995169082,WI,53081,Regular School,High
4761,390440801018,0.0988074957410562,0.643686502177068,0.341736694677871,45000.0,19.0,0.507645259938838,OH,45240,Regular School,High
1333,173342003460,0.196479738027016,0.646396396396396,0.290763968072976,47083.0,17.2,0.745622119815668,IL,60471,Regular School,High
6754,482403002658,0.107705053852527,0.336334405144695,0.506201550387597,30293.0,20.8852258852259,0.432448036951501,TX,77320,Regular School,High
7578,550474000510,0.0530405405405405,0.686287192755498,0.568965517241379,55404.0,22.9,0.234086242299795,WI,53538,Regular School,High
923,170597000278,0.131399317406143,0.589874593590339,0.461608775137112,34830.0,19.4,0.467600700525394,IL,62812,Regular School,High
1368,173708003839,0.190445448676566,0.445373134328358,0.276390008058018,31177.0,18.0,0.631848064280497,IL,62703,Regular School,High
2273,250008001843,0.0381727158948686,0.701840490797546,0.653789004457652,63621.0,20.3235653235653,0.69811320754717,MA,2136,Regular School,Other
2257,250004400816,0.0678781400320684,0.721374045801527,0.784214945424013,53111.0,24.8168498168498,0.108374384236453,MA,1075,Regular School,High
961,170930000538,0.116948092557849,0.693340794627868,0.684975767366721,49750.0,18.6,0.515350877192982,IL,62801,Regular School,High
4595,370472001879,0.0651268458917077,0.647382920110193,0.592444190040069,43986.0,23.1807081807082,0.255117513267627,NC,27615,Regular School,High
5197,390495203623,0.0810354530106922,0.321877619446773,0.717974180734856,49924.0,19.0,0.0,OH,45601,Regular School,High
3236,291356000578,0.0476078799249531,0.589683718955636,0.654045643153527,58640.0,21.4,0.26509186351706,MO,65255,Regular School,High
5994,470075000275,0.109195402298851,0.392572944297082,0.424281984334204,27837.0,18.2,0.59289843104872,TN,37821,Regular School,High
5257,390503003908,0.0892947742262811,0.626199616122841,0.884057971014493,56899.0,22.0,0.236486486486486,OH,44656,Regular School,High
7613,550660000715,0.0462854920264489,0.607401755055322,0.964946445959104,87679.0,23.0,0.117647058823529,WI,54944,Regular School,High
6984,483483007467,0.0464406779661017,0.682039623254303,0.594721960414703,59866.0,19.2979242979243,0.554699537750385,TX,78753,Regular School,High
2967,262652006295,0.0765124555160142,0.655241935483871,0.584745762711864,47013.0,19.2,0.24901185770751,MI,49265,Regular School,High
5315,391002402313,0.109613130128957,0.482470784641068,0.716,41231.0,21.0,0.181481481481481,OH,43351,Regular School,High
7043,483822004268,0.0634776694627069,0.541388382918438,0.729706390328152,80950.0,19.8840048840049,0.271865889212828,TX,75189,Regular School,High
2732,261160004590,0.0521528198908429,0.619311875693674,0.753799392097264,56525.0,19.6,0.501459854014599,MI,48124,Regular School,High
527,130102000376,0.111644657863145,0.380772855796418,0.0805243445692884,24727.0,16.3919413919414,0.781078107810781,GA,31405,Regular School,High
1899,210299000695,0.0494417862838915,0.817084942084942,0.87037037037037,78347.0,21.0,0.26392373306573,KY,40222,Regular School,High
3069,263390006956,0.0942372881355932,0.67483562462642,0.798586572438163,60639.0,21.3,0.159916926272066,MI,48183,Regular School,High
5501,420846002740,0.090728476821192,0.322274881516588,0.547218628719276,52083.0,20.6166056166056,0.224965706447188,PA,17067,Regular School,High
5281,390506904032,0.0567780494430861,0.585192697768763,0.632087628865979,55690.0,20.0,0.577512776831346,OH,43447,Regular School,High
622,130186000853,0.181747723309436,0.560087799524419,0.548431575318856,41250.0,18.1257631257631,0.665254237288136,GA,30122,Regular School,High
2552,260009900612,0.0273224043715847,0.549180327868853,0.291079812206573,34808.0,20.2,0.116279069767442,MI,48143,Regular School,Other
4644,390053005240,0.156424581005587,0.32967032967033,0.472103004291845,27575.0,23.0,0.0,OH,43920,Regular School,Other
7849,551662002170,0.0663243474540009,0.937226277372263,0.900804289544236,135240.0,25.8,0.0,WI,53217,Regular School,High
1112,171353001639,0.0658153241650295,0.788461538461538,0.681075888568684,67197.0,22.9,0.102928870292887,IL,62025,Regular School,High
1942,210405001035,0.117328519855596,0.55802589787442,0.656707674282367,57768.0,19.4,0.352831362787803,KY,40108,Regular School,High
3532,340327000304,0.118049615055603,0.61646803900325,0.679245283018868,47135.0,19.7374847374847,0.567420814479638,NJ,7010,Regular School,High
906,170426000121,0.053469387755102,0.331259720062208,0.849591280653951,56511.0,21.9,0.289940828402367,IL,61911,Regular School,High
3221,291218000485,0.0490856592877767,0.355466514024041,0.764604810996564,37500.0,22.8,0.377906976744186,MO,65652,Regular School,High
6524,481623001383,0.0722269991401548,0.911528150134048,0.869811320754717,108472.0,18.2234432234432,0.604184457728437,TX,75244,Regular School,High
1147,171683001988,0.0697821281970319,0.779913205207688,0.815745393634841,70575.0,20.3,0.403642524354087,IL,60148,Regular School,High
739,130327000057,0.0761441879303362,0.503178235443682,0.792837465564738,61304.0,20.2258852258852,0.299772899318698,GA,31763,Regular School,High
2671,260696004294,0.133300049925112,0.41971454058876,0.575849056603774,39597.0,19.3,0.45045045045045,MI,49028,Regular School,Other
1857,210195000472,0.242469879518072,0.293952967525196,0.43879173290938,24301.0,16.6,0.789473684210526,KY,41636,Regular School,Other
3213,291173000431,0.101867572156197,0.416527824058647,0.755715218811234,36906.0,19.5,0.639784946236559,MO,65649,Regular School,High
1394,173945003991,0.0824601366742597,0.605359317904994,0.664130434782609,57128.0,19.8,0.331325301204819,IL,62515,Regular School,High
2544,260001303869,0.0293663060278207,0.776,0.678217821782178,38649.0,21.9,0.184771573604061,MI,49855,Regular School,High
5558,421142002891,0.0771428571428571,0.47459165154265,0.536723163841808,39315.0,19.2002442002442,0.473002159827214,PA,18706,Regular School,High
7437,530870001476,0.164490861618799,0.522829006266786,0.61986301369863,29583.0,17.7594627594628,0.687845303867403,WA,98418,Regular School,High
2839,261881005556,0.132830626450116,0.474820143884892,0.643968871595331,43325.0,19.6,0.410958904109589,MI,49247,Regular School,High
